transaction_id,date,amount,customer_id,payment_method,merchant_id,location,device_type,transaction_type,transaction_status,merchant_category,currency,time_of_day,day_of_week,device_os,ip_address,customer_age,customer_gender,merchant_name,transaction_fee,customer_income,transaction_description,customer_zipcode,merchant_zipcode,is_fraud
6a8a804d-0366-405e-a980-7a6285e570a0,2023-05-27,452.97551003910456,c57906d0-ef7e-44b6-aab0-bd17e34337e2,PayPal,d85410d0-eec7-4702-8669-e4f7d1a7a456,New Joshuamouth,Desktop,Transfer,Pending,Travel,EUR,Morning,Saturday,Linux,51.229.37.167,44,Other,Martin Inc,0.27559183533184645,63571.34015174507,Cause never address cup stuff fund nice.,13675,03982,0
478f0d0e-da98-47a3-af22-96b2be157057,2022-08-28,18.251722187543365,f8a25915-1fcb-4d35-b063-8eb82aee515d,Bank Transfer,f1e6c75e-0a7a-4509-b4d7-6471bb2e240f,South Whitney,Desktop,Withdrawal,Completed,Entertainment,GBP,Evening,Friday,Android,143.109.235.229,46,Female,Zhang Ltd,0.39104341018621225,61573.71006892352,Visit science dark international whatever activity avoid.,77354,73508,0
0df11f69-2df4-4317-b1b6-37f6e9347320,2023-05-22,4.78097058700319,f7eaeaf7-885d-45c6-9ef4-cc41aa9ed33a,Bank Transfer,70b35606-6da0-4b16-87ae-6ef4a6aef26d,Lake Natalie,Tablet,Purchase,Failed,Entertainment,USD,Morning,Wednesday,MacOS,199.163.187.191,77,Female,"Lopez, Schwartz and Snyder",0.6625419880824346,37015.960013006945,Chair perform music knowledge.,22280,53752,0
60da1b12-50cf-4105-a458-7f9e8dd17109,2022-05-25,1073.510774107804,ad44e9d1-1ca7-4f53-997b-2f33522e32f3,Bank Transfer,3904b1d3-2747-41ee-8dc1-8764b3f40f40,Miami,Smart Fridge,Purchase,Failed,Clothing,JPY,Morning,Saturday,Windows,131.71.241.249,47,Male,"Crosby, Fields and Anderson",1.1463822999372213,44456.94824047159,Glass letter choice marriage carry administration lay present.,05598,49205,1
29b0f3ed-4ce0-4494-a73f-b040db8c32f6,2023-01-11,29.113603944710164,4617451e-9106-4c31-8eae-e1d284bb418a,Credit Card,ebf2ad03-a7c6-4a5e-9a15-c572591728af,West Kathleenport,Tablet,Payment,Completed,Clothing,USD,Night,Wednesday,Windows,66.78.71.131,53,Female,Underwood PLC,0.6097220538942859,24771.543580003843,Have war today main court toward.,74893,56097,0
5c06992b-4158-417d-8d86-6d7f3c2f25ed,2023-08-24,176.9863771303441,0cfee63d-ce1f-4bf5-adab-2249edabd0a1,Credit Card,64796306-806a-417c-9a1d-49b007b8c88f,Lindseyville,Desktop,Transfer,Pending,Electronics,JPY,Afternoon,Monday,Android,36.1.35.9,72,Female,Lynch-Rocha,0.41513130554605293,65204.36451221731,Audience artist partner.,77625,87565,0
c8cfe853-26c2-4b26-9c83-4e4a8006ff8e,2024-01-22,1188.9042946428679,e821accb-b767-44c4-81cb-01ceb31d672f,Cryptocurrency,a77623a2-f411-4b19-9f65-2ece88f34883,San Francisco,Smart Fridge,Withdrawal,Completed,Electronics,AUD,Afternoon,Tuesday,MacOS,77.156.81.54,40,Female,Ray and Sons,2.024134655996877,54959.96190352607,Hundred arm production read clearly participant.,32428,69994,1
0ab06784-671b-4b7e-a4cb-f2d8a1f9e513,2022-11-12,291.2743823626621,fe494b68-a8eb-499f-ab20-e22459569a20,Debit Card,9526467e-f94f-46ae-8603-5fac4e1414fd,East Dylan,Desktop,Transfer,Failed,Clothing,EUR,Night,Saturday,iOS,126.6.47.1,54,Other,Richardson PLC,0.9006611785798722,57475.80048980792,Indeed someone production green.,78531,72982,1
b5c0442f-3b63-43ea-bb9f-ccaec8775bbc,2023-05-15,52.5816148607665,19cfd038-822f-4ab8-bf8c-12cd26d765c6,Debit Card,6733b45b-4264-4ac7-84fd-39824cf87b85,Houstonfort,Mobile,Payment,Completed,Electronics,USD,Night,Wednesday,Windows,178.5.57.87,43,Male,Mcdonald Inc,1.8494441482336128,64730.75022308045,Environmental nor real report region.,64992,24952,0
b362e12e-e6be-4e05-924f-5d7063282c9c,2023-12-27,108.46201550855181,56d06510-a764-4b7b-8c99-dc8930244acb,Debit Card,12d1fe5a-0649-4bab-ab35-e21cb159cc69,Kaylaland,Mobile,Payment,Failed,Grocery,EUR,Evening,Tuesday,Linux,95.15.186.221,67,Male,Simpson-Williams,1.0199799422624753,39144.19854966788,Difference seat black other can.,88776,25445,0
8035b618-4900-49f5-8c57-32cf613b78eb,2023-04-08,62.521713118648236,504de3c1-9cb9-479d-92fa-e1852c72abdc,PayPal,00401158-e1a9-45f5-8a84-300d75f1e440,East Maryburgh,Mobile,Withdrawal,Pending,Travel,USD,Evening,Monday,Windows,3.121.123.196,53,Other,Rodriguez Inc,1.0678384782563928,42453.62149444976,Good each measure crime other pull analysis.,52902,26297,0
41ff2fe7-492a-42f2-ae44-8a38222e54ad,2023-10-01,593.7493067782347,6dae5c75-59bd-495e-adb5-6d2300010781,Credit Card,88cfd76a-fb75-42af-aff0-4090cf7546ce,San Francisco,Smart Fridge,Purchase,Pending,Grocery,AUD,Morning,Saturday,MacOS,144.43.59.135,45,Other,Russell and Sons,0.9437476614755127,65288.88369092794,Interview trip enough now produce rich at summer.,60729,29384,1
8d95a160-9056-4403-981a-49dd5dd3eb0d,2024-03-10,59.71080047336873,c1bcbd68-a93a-4e76-950f-54c29fa3d3d1,Cryptocurrency,4c7dd52e-bfbe-4e0f-acc3-9e99872de9f6,Teresafort,Tablet,Payment,Pending,Travel,USD,Afternoon,Sunday,Windows,199.218.53.181,54,Female,Hall Inc,3.828385356440351,51820.977330614216,Road performance production government friend wish so.,43155,95634,0
26c93cac-f2b7-4982-b625-458cc1a3e7ca,2023-11-29,20.903387071022873,0e35e305-c15e-4f11-b011-2bbf7501332d,Cryptocurrency,65b558dd-2911-4048-8f27-75397def010a,New Barry,Desktop,Purchase,Failed,Clothing,AUD,Evening,Monday,Android,49.56.95.112,68,Male,"Rodgers, Carr and Hill",0.9681460255221987,73018.90040519333,Special reach song.,83457,74038,0
b9fd80ec-2c73-4998-82d1-f8da6157178b,2022-05-27,70.90680801656102,c09e8269-6a35-4c0a-a024-4399d86c0cda,Debit Card,bd4da4ba-ce64-4e06-a698-fb84c10b6388,Joannafurt,Tablet,Payment,Pending,Grocery,EUR,Morning,Saturday,Linux,169.151.90.203,21,Other,Parker-Smith,1.8397377024913881,41095.98567378101,Hard Democrat recognize force.,92174,51203,0
31d60b3c-0418-45cd-ba05-d802936f0865,2023-05-03,75.20147749081377,9e147693-fbf6-4593-8313-8306e637cb85,PayPal,3da2f3df-5400-43a3-a407-5a05c155333a,Heatherfort,Mobile,Transfer,Completed,Entertainment,GBP,Afternoon,Sunday,Android,155.177.49.84,46,Other,Rose LLC,1.2577904366577148,42140.661834553146,Star whole outside standard environmental.,31257,75513,0
c1cb6631-461e-462b-b3cf-7a10a730464e,2022-10-30,166.3914416600045,db213fb8-331d-43c5-b6f8-93f1af625da8,PayPal,339fe2d8-5de7-42a6-91e1-51d75d66d55b,East Erinborough,Desktop,Withdrawal,Pending,Grocery,JPY,Evening,Sunday,iOS,161.192.138.78,61,Female,Garrison-Lopez,1.7949489847251652,60989.48603709208,Imagine into type learn.,53852,04562,0
9b1b83de-fa20-423f-aeea-b2ab94523fe3,2023-07-19,132.9992313521503,6d9e18f4-fb0f-4dc1-9892-f03ed5dac882,Debit Card,bfba98b2-985c-4d26-b063-0f36b54ea95c,South Kurt,Tablet,Payment,Failed,Electronics,EUR,Afternoon,Sunday,iOS,166.13.151.200,31,Female,Jones LLC,0.4357756529740694,76031.42605129218,Unit follow parent my yet south various.,91934,22653,0
65671249-80e1-4a1b-83ea-da46acd34932,2022-06-08,109.00241444019781,9a795133-4680-4fba-a111-0b30cfdcd26b,Debit Card,e1101eb1-e71b-4827-9192-dd02e02a3590,New Michael,Mobile,Transfer,Completed,Grocery,GBP,Morning,Sunday,iOS,100.225.144.45,61,Male,Thomas Group,0.25291761068431934,63848.64197629142,Agent yes couple throughout theory common.,80267,00638,0
b74d078d-ea63-4620-a8c4-206578797c7a,2024-03-01,12.034680179467095,77b2be18-7b81-43db-82b5-2e77fba413fb,Credit Card,b90292a0-d5c7-4d74-961e-134685c49c59,Lake Heather,Desktop,Payment,Completed,Clothing,EUR,Night,Thursday,iOS,130.49.215.242,62,Male,Rocha Group,1.7859036533781025,81680.18565746478,Card message could ago.,92846,81701,0
49920deb-af68-4bdb-bbc0-99da734ab77b,2024-02-26,127.5169139742147,822a7d0f-8575-46b3-a58a-cc0b0ebac5c8,PayPal,e1fc12e8-ee4a-4daf-91c8-63347538e61d,Clarkfurt,Desktop,Withdrawal,Completed,Clothing,EUR,Morning,Wednesday,MacOS,201.144.223.147,54,Male,Nguyen PLC,8.166666386494933,63814.555283518224,Together ahead test Mrs person human.,93101,25668,0
45091f04-aa5b-489f-9e4d-3874c8408ce7,2022-06-19,69.37576795855878,e4c01f8e-78f6-4e91-83fe-ac038947f8c2,Cryptocurrency,86b7e15c-6db8-4b1b-9176-ba0c0f843ec7,South John,Mobile,Transfer,Completed,Electronics,USD,Night,Friday,MacOS,167.172.237.136,50,Female,Estrada-Gutierrez,0.5965495605480757,43117.12658029969,Development agreement process personal successful.,94831,14623,0
3d44afe6-e189-4b27-aed5-f374573f8584,2024-04-03,1875.3420128522991,c9964711-f60b-4618-916e-8179780ea571,Debit Card,f72a7dde-fb42-4d7e-9d54-f7f626f39f18,Las Vegas,Smart Fridge,Purchase,Failed,Travel,AUD,Night,Sunday,MacOS,91.71.172.107,68,Male,"Anderson, Meyer and Brown",0.00306862008514531,44410.40724807092,Improve especially reality ability age degree maintain.,30626,87182,1
1396854c-e21d-4fbe-a509-64cd2401ee29,2022-11-15,252.41166209481509,3bd3af3d-7bc5-4b41-83a7-2e32b3aa4de5,Credit Card,04b40f27-14e2-4c88-a8ca-b3c6eb1c011c,New Travis,Desktop,Payment,Pending,Electronics,AUD,Morning,Sunday,Android,170.1.28.20,48,Female,"Martinez, Avila and Foster",4.880318374263483,50540.77445853118,Hand green might drug modern.,54202,13710,0
84b675e2-7926-4514-85b6-3540f396db18,2022-10-09,5.673606955938906,baa38176-7cb4-4b4c-a6ef-51d8271257bc,Cryptocurrency,8aaf5283-08e7-4095-a6d2-4ba7cd214163,Gilbertport,Mobile,Payment,Completed,Travel,USD,Night,Saturday,Android,16.68.195.184,31,Male,Mitchell-Johnson,0.2822071137011324,47591.47393224834,Mrs ok grow knowledge knowledge response so relationship.,97698,35953,0
4a05b377-9ff0-48dd-ba26-a850a4fed03b,2024-03-10,171.83690192639185,283364a6-c055-4662-a734-75de3a9fa5c5,PayPal,a9fc7691-f86d-43bb-8fd2-8e2cfd0e509b,Lake Ashley,Tablet,Transfer,Pending,Clothing,USD,Afternoon,Friday,Windows,31.140.2.10,42,Female,Gillespie-Jones,4.037944014458111,53358.21156424083,Black phone party several skin body.,61182,41616,0
6232f7b1-f9b5-4b14-bc68-af35fd05f91f,2023-08-12,3.8426314810791937,79f63a0a-ec5a-4531-9f13-966fcc33bee1,Debit Card,a0b2ca16-2f50-4757-8b63-482564f561b7,Lanemouth,Mobile,Withdrawal,Pending,Clothing,EUR,Evening,Sunday,Linux,216.0.43.18,26,Male,"Owens, Noble and Rodriguez",1.4442874391247498,57881.69935251242,He partner door another.,25114,09386,0
56751ddc-d6e6-44b2-98a6-ce63cb3d1a10,2023-02-21,45.755286383081106,977734d6-0b10-42e5-9d64-eb8f0c0d2c1c,Debit Card,286856e0-2592-4b28-a7ec-153cd3232164,Brianbury,Mobile,Payment,Pending,Travel,AUD,Evening,Saturday,Android,198.136.213.23,42,Other,Ewing Ltd,0.3940171668068259,56855.278789128104,A exactly attack model cost north television.,89993,95923,0
cba71b22-3fc8-4c14-9d6d-f7423a2dec4f,2024-01-16,78.15412780585682,78e9d9e3-67f7-4e62-8998-1b6a3a18866e,Credit Card,653da569-8367-4d04-952b-6aa20951154a,Mikemouth,Mobile,Transfer,Pending,Grocery,EUR,Morning,Monday,Windows,118.56.56.122,58,Female,Pruitt-Gonzalez,0.43851029612255044,81781.07233207025,Identify simple poor Mr always house reduce.,50958,82477,0
99cba568-1c32-483c-9574-b1b0330f5677,2022-10-04,16.028706739959624,a9c650a6-d32e-4ec9-b03e-de276a52362b,Credit Card,d4cbc674-c853-459b-aff0-80cf6ad4b28f,Aprilview,Desktop,Withdrawal,Failed,Grocery,GBP,Morning,Friday,iOS,129.201.163.14,63,Other,Mills and Sons,1.4980671123237006,71914.3204650123,Data room piece lead.,56141,92110,0
fcdc1e36-000d-47c9-bd2e-4faa2a4dbe04,2023-08-12,137.1657258356797,4fe3a7a1-f198-4bf6-b478-bbbd2c6b1a5d,PayPal,c686e650-0835-4906-b681-44ddbf5e6326,South Lori,Desktop,Payment,Completed,Electronics,GBP,Morning,Sunday,iOS,219.65.156.200,42,Male,Melton-Hodge,3.166141951125249,61600.82351015907,Different fear early thus ability.,78130,57329,0
f3eaf428-268b-4323-8f48-89fb5359d6b1,2022-09-17,0.8389800328416323,f59bd09b-6a44-44b5-be40-abfdd3dbe211,Debit Card,d828e9b6-0f3c-429e-8bbf-9492b53f3591,South Lisa,Mobile,Transfer,Completed,Clothing,USD,Morning,Friday,Android,151.245.70.113,47,Female,"Smith, Daniel and Hanson",3.328411826430802,56995.97077544704,Better event owner sign development him.,41791,79949,0
5699b11a-7f9b-4db4-a923-34fc10b7768f,2024-03-10,18.464310762977917,6e63a709-f445-4785-bb3e-26b47d41251b,Credit Card,8390b6f9-fd21-4e50-b890-8d15135cf7d2,Kaylashire,Desktop,Withdrawal,Pending,Grocery,AUD,Afternoon,Saturday,MacOS,167.77.14.231,37,Male,Olson Inc,0.5436803430148838,39406.36772367186,Break once miss practice none.,23441,64790,0
19311d4f-af9b-482a-b59e-b18a9a6c7207,2023-08-10,86.93995836314653,df165a9b-1d41-46a8-88ca-6439f55fbc9c,Debit Card,780236e0-22f7-49f9-9ecb-415c3f5e156a,Meganburgh,Mobile,Payment,Completed,Clothing,GBP,Morning,Friday,Windows,139.37.238.189,40,Female,"Smith, Hahn and Martin",2.4826368422134437,42798.941179659814,Per several staff serve perform.,59444,62871,0
f27a4ef8-405b-4c80-b21e-3f86039f298d,2024-03-24,125.31194991754016,80e34890-9f5d-4b33-a2b6-6f72133800bd,PayPal,19d456d3-1dce-4cd1-aee7-dad07155d56a,West Ericashire,Tablet,Payment,Pending,Electronics,AUD,Morning,Sunday,Linux,83.4.201.79,18,Other,Harris-Meyer,1.3063170861898248,37926.416460068496,Every a city ok.,67650,93616,0
692309e0-f8f3-49b8-9ec4-373e36c64992,2023-04-28,248.46239220862375,2ba20e08-5753-46ce-a73e-329abc0647d1,Debit Card,84ff53fc-3dde-45e8-b5c4-1a92848f22fd,Lewisborough,Desktop,Withdrawal,Failed,Entertainment,AUD,Evening,Thursday,Windows,162.74.113.106,32,Male,Anderson Inc,1.9371539855020772,31037.855736263584,Their read simple religious generation top.,94921,93602,0
9857cd22-aed4-49bf-a350-2aedf4a02a7f,2023-11-01,122.24649073120753,8d5e79b6-c0f6-4f28-babd-5fcba3e9d540,Cryptocurrency,be993fa4-4497-4265-a67e-6883341b6935,East Kyleland,Mobile,Withdrawal,Completed,Clothing,JPY,Afternoon,Sunday,MacOS,146.158.181.85,38,Female,"Henderson, Turner and Cook",0.27774851270371814,35787.970585562834,Very education away tend.,87027,02208,0
c28fbd7e-9dea-4148-b1c6-f1d08c3f90ee,2024-03-01,111.40689403916669,a8674453-82d1-48f6-95e3-cb2a6b7d681c,Debit Card,95604a11-2dff-4f3f-a40b-b50cc9e5b81f,New Meredith,Desktop,Transfer,Pending,Entertainment,GBP,Morning,Thursday,MacOS,113.178.22.58,47,Other,Adkins Ltd,1.139555007044256,89836.57131355276,Easy affect enter final.,87187,86397,0
67718c91-092e-42ca-a2c8-8229b3b0b3f2,2023-02-11,50.14383992007869,9e916275-8b49-4d90-9a57-fc2eacb3dfe8,Bank Transfer,55275fd0-be53-41b1-9823-9aa0990830a1,Sarahview,Tablet,Payment,Completed,Clothing,GBP,Afternoon,Saturday,Android,150.242.158.146,28,Other,Adams Inc,0.26307443111745843,67765.52678345983,Response service treat perform future line.,68413,75281,0
ac38d446-614a-49f6-9565-42a3ad6163b9,2023-07-23,0.12852511082760287,ba3b92a4-415d-4f83-830d-ffc5588550a4,Bank Transfer,1be3bc20-cc61-467f-9f25-f7e015d80337,West Chasefurt,Tablet,Payment,Pending,Travel,EUR,Morning,Monday,MacOS,163.160.255.43,67,Other,"Copeland, Chandler and Peterson",1.3965167100618459,54559.382386051664,Treat necessary pull apply short practice step.,81717,33787,0
5fd73214-88bd-49b2-9801-c9bb592c0b8d,2023-03-27,12.801436372392159,7b02e9ca-80d8-4292-b908-17ed4dbcacea,PayPal,28d9dfea-6066-47bc-8f6d-52d3c3580dd2,Mackview,Mobile,Transfer,Completed,Entertainment,EUR,Afternoon,Saturday,MacOS,145.3.50.194,43,Male,Collins-Wilson,0.12684624279024406,68883.06547163049,Professional hundred lead.,57711,43774,0
b55d8e6b-6871-48f0-b15d-bef163e04fae,2024-04-04,76.4760363686965,b25e7c0e-931c-44d1-8eb1-3ac6f6f7365b,PayPal,9afe157f-0592-4a03-8105-8fb3eebe3ad5,New Brandy,Desktop,Payment,Failed,Travel,AUD,Morning,Friday,Linux,161.144.9.154,69,Male,Martinez PLC,0.2868386013770757,60236.51455482772,Instead section others gas particularly common.,06092,91503,0
44672341-f43f-4434-92e1-4a743e76eaa5,2022-07-28,112.43298252853063,5c98a084-b1ba-4219-b72a-5aa03a9158ff,PayPal,f7d3fb9c-3411-4045-9e02-243598485a91,North Jodi,Tablet,Payment,Completed,Travel,USD,Morning,Monday,MacOS,85.153.99.141,47,Other,Johnson-Stark,0.7864489614534163,31449.423267592894,Government job his possible believe color.,90122,05423,0
a65bcae2-e0b4-4b74-8293-b93b7f25900c,2023-07-31,153.56875111776338,557746b0-449c-4bb5-af65-5fa8301be396,Cryptocurrency,483c98f1-1f4f-4dfd-9242-b451ce914850,Miami,Smart Fridge,Payment,Failed,Electronics,EUR,Afternoon,Monday,iOS,82.57.174.50,26,Female,Wallace Inc,1.4314470890800288,18668.579691659834,Street prove note.,65158,57181,1
eb2477e3-616f-482f-a1d1-7ddc2193683d,2023-06-28,131.18513450622387,2b171a0c-37e8-48f1-919c-192a388d2d1f,Cryptocurrency,1806b63d-43ea-414c-81b2-829170ec9123,Port Michelle,Mobile,Purchase,Failed,Electronics,EUR,Morning,Monday,MacOS,86.107.104.66,22,Male,"Rodriguez, Hendrix and Hall",0.24348506231108616,25750.13753777662,Writer impact social follow.,63868,47508,0
1a572a60-5929-4f24-95f3-f2638a42d52d,2023-12-29,73.78565029000956,9634df67-8eca-4310-83e9-895375293011,Debit Card,7e22d28f-2e40-49aa-a6b7-dd18e31c7ce8,Williamburgh,Tablet,Withdrawal,Pending,Grocery,AUD,Morning,Thursday,iOS,45.80.99.225,64,Male,Patel Inc,4.2246931199640505,39041.317857824964,Yes if ago add increase rise doctor.,48592,42973,0
cf9a4316-7627-4218-8c1b-6418aa383080,2022-12-01,7.707133846051177,097b5798-455b-4826-9f93-851fa7563039,Credit Card,b8a1492c-18b4-4249-8830-e78b8116e970,Kimberlyport,Tablet,Purchase,Pending,Entertainment,GBP,Afternoon,Sunday,Linux,35.230.241.102,64,Male,Mcclain-Barrett,0.6579036803126879,34822.56012472969,Fill task economy consumer which be.,67612,22831,0
b26685c9-20d5-4d16-a563-c7e726866439,2023-04-17,21.32133332473975,0acf768b-2ba6-4481-b729-57a96be486d4,Bank Transfer,f32a8466-8c80-4c26-b5e2-c016424c2988,Dawntown,Desktop,Purchase,Completed,Grocery,EUR,Evening,Thursday,Android,12.93.239.77,51,Other,Curry Ltd,1.7532861906924633,52060.86918596331,Player idea what.,72096,27401,0
af8cb9d5-0d64-4a13-b652-6858cd5052af,2022-09-14,183.25703590846103,f11a1c23-2dbf-4e7a-a4eb-47aded3a83fe,Bank Transfer,75cc7c17-6327-49d3-b873-eed5517c5aaa,Barbaraside,Tablet,Withdrawal,Failed,Entertainment,USD,Night,Wednesday,iOS,144.146.57.159,50,Female,Johnson Inc,0.30632775115119065,58091.18214284544,Inside difficult mention time.,91455,39894,1
fd113d9b-1105-45ba-b680-10bc8a3c72fe,2023-08-28,129.06669466377693,e590b431-e093-4acc-bc07-92d7f0639c1f,Bank Transfer,fd543ca5-a97b-45f3-94af-691e81cc2902,Mathiston,Mobile,Purchase,Pending,Electronics,AUD,Evening,Saturday,Android,72.161.192.128,51,Male,"Andrade, Rosales and Jones",2.683670670402283,32809.42005922583,Hard small enjoy tree seek challenge table listen.,14938,91877,0
40111e9d-2cfd-4499-9f59-7e84c81bf3c2,2022-12-08,1085.146772389373,817f124b-e132-4ce1-8bf4-9d4a2c2c343f,Debit Card,c7a97ad7-51ab-41d1-a086-471bbf949336,San Francisco,Smart TV,Transfer,Failed,Electronics,GBP,Morning,Friday,Android,86.50.234.6,75,Female,Luna-Holland,1.551614142537949,77413.43418788027,Close father music degree.,95725,51030,1
f7123865-5712-47ed-a881-3dd1e78d3d7d,2022-08-20,12.50613638040742,276753d4-a501-438c-b112-3d0505bd87b8,Debit Card,caf45d90-1f13-491b-a3ae-1c4960cd329a,Courtneychester,Tablet,Purchase,Failed,Electronics,JPY,Afternoon,Saturday,iOS,138.239.112.231,18,Male,Hayes PLC,5.4422327088666655,33614.038691086054,Nation debate work together agency.,92232,43424,0
888c46c4-8795-47d5-89b3-2f448e5ed297,2024-02-02,462.76749916194626,219dc6ba-148a-4174-b9eb-23a3f2fc725a,PayPal,e8402bf8-a93b-41b3-af4e-90fc43977f9e,East Christopherview,Mobile,Transfer,Failed,Entertainment,USD,Evening,Tuesday,Windows,42.108.90.237,68,Male,Warren-Wilson,2.3244828630554197,55561.05064454865,Majority design shoulder address herself including.,51650,17619,0
1667ddf4-6167-4c5c-8997-bc21b3d85cfb,2023-09-20,23.497162037662495,f3fe3df6-320b-4ba1-8e67-641adc7521b9,Credit Card,fc166dc0-85d5-447f-963e-c71e6ecc0a64,Steveton,Tablet,Withdrawal,Completed,Electronics,GBP,Afternoon,Thursday,MacOS,30.153.130.251,32,Female,Scott Inc,7.987292335899456,43555.819642060254,Respond language throw future yourself go.,25358,82256,0
706c9565-2e6f-4137-a14e-f7ee18315f62,2024-02-06,1.1849808769170842,f0c49c77-45ae-43ca-898d-794e2502d29c,PayPal,17fe41b4-e3e5-4e13-a8c5-411105433df0,South Lisa,Tablet,Payment,Failed,Grocery,AUD,Evening,Sunday,Linux,223.13.130.105,48,Female,Moody-Brown,3.3472407682455065,59431.3971871799,Not factor everybody soon society whole among share.,87523,85559,0
b093431c-cc33-40b8-b6ff-12c1b1c8ab62,2023-11-24,596.1105697437969,2bb7b0c4-e7e9-41f5-b162-e095589cfe42,Debit Card,f8fbce77-1c0c-4b5b-8fdb-14d1580498ec,Maloneville,Tablet,Withdrawal,Failed,Travel,JPY,Night,Saturday,Android,209.15.68.124,76,Female,Allen-Graham,1.5101947501293456,55643.04321689964,Wear carry realize.,14461,48063,1
efe1789c-32c8-42a6-b0fd-90a3f41cb48c,2022-08-30,32.999668793933665,7336f25c-2caa-4a43-a804-4917e6ee7f82,Cryptocurrency,06100a72-a934-438b-bcb8-eb7da895e539,West Taylor,Tablet,Withdrawal,Completed,Entertainment,USD,Morning,Saturday,Windows,78.172.35.16,73,Other,Haney and Sons,0.5098664082204974,60603.076630789874,Side wall drive vote dog least send.,83857,71388,0
8f62f08b-e0e1-4096-b7fb-2fa8fdbdaecb,2023-05-21,110.26789036875222,2ec3d96f-9566-4801-ac4c-61bc0220f0cd,PayPal,13f53c06-b462-4049-9384-e0eaa440c54b,West Dawnland,Desktop,Purchase,Completed,Travel,EUR,Afternoon,Tuesday,Android,184.240.94.255,29,Female,"Summers, Brock and Simon",0.8322845715021828,59951.94795750361,Center wind think buy agent.,81673,73997,0
5ad81eea-95fc-43bd-8f3d-7f8df5be5f6e,2023-07-12,19.4413143281258,ec9ffa05-d385-44fa-9c9e-bc47b50061b2,Debit Card,e8a47ab4-8c1c-4187-bd48-507a5b5d5fba,Lake Davidshire,Tablet,Withdrawal,Pending,Grocery,EUR,Morning,Friday,Windows,94.68.71.14,24,Female,Orozco-Morgan,0.941452171671044,42468.3147412272,Decade leg fill star couple mission.,99237,62400,0
8ab23253-cf94-4756-8179-ba4fce2baacc,2024-03-20,86.80448400777337,ba9efa84-fabe-4628-b9c3-882a88d72bf2,Debit Card,5378ba9a-3076-4648-94bb-cf4dbe2ab61d,Seanton,Mobile,Withdrawal,Failed,Clothing,USD,Morning,Friday,Linux,149.228.76.108,62,Female,Estrada Ltd,4.887170633159102,53894.43808392681,Painting where with skill management.,32912,14828,0
2c1115bc-330f-4de5-bc83-ec16900cb688,2022-06-17,234.3771596174504,2c6483ae-0e17-4e1b-a06e-e1f86436e7a7,Cryptocurrency,891382ff-556f-44d8-87d9-171d0e699150,Lake Kristinhaven,Desktop,Transfer,Failed,Electronics,EUR,Night,Thursday,Windows,46.7.74.194,50,Female,"Arias, Smith and Maynard",0.5950927715652717,42662.02513453407,Single organization international hot.,72421,93707,1
c19bea79-3ccc-434d-8c50-57a63b1b969c,2022-05-30,38.59289389976945,6d100daf-f2bc-46df-b8ad-3065bfc2ebf1,Cryptocurrency,25693661-49d2-4e42-94d8-975cae1fff7f,Dianeside,Mobile,Payment,Completed,Grocery,AUD,Night,Tuesday,Linux,162.17.47.56,59,Female,Blevins-Campbell,2.5614818765561007,30843.268400639496,Blood thank certain ability not her majority.,28664,26991,0
fdb38a72-907e-4c9a-9926-db183a587899,2023-01-23,110.94325452113407,5b1f632b-1dde-45b9-9593-762f2110a992,Cryptocurrency,8eb38d54-3aaf-41a7-b05e-dc17d48c00c0,Floresberg,Tablet,Purchase,Completed,Clothing,USD,Morning,Saturday,MacOS,125.6.213.107,49,Female,"Sherman, Jensen and Kelly",1.7740903009459894,58217.67440824615,Suggest my these discussion.,98871,88118,0
3eee45cf-3d7d-40a5-aa2a-35860bc12fd8,2023-09-08,20.813621286178844,5ee402f7-1000-40d1-97ad-ce4f398e84a2,Credit Card,c9155848-6e91-4bf4-8221-95e0ef38ce8a,North Bradley,Mobile,Payment,Pending,Entertainment,USD,Afternoon,Monday,Windows,197.177.86.39,68,Female,"Beck, Palmer and Thompson",0.3771016029176102,35347.01553870636,Professional there low ten.,32609,96642,0
1ab46491-5bcb-4d37-be72-5ee45e6555a3,2023-08-04,319.1871756616263,cc5f0c0f-c185-48a4-8c46-6b52bb27862f,Debit Card,3b2ea9c1-2adf-4a9e-95de-5a400ab15f9f,Miami,Smart Fridge,Payment,Completed,Grocery,EUR,Night,Monday,Android,206.86.120.14,72,Male,Robinson LLC,0.6247584643043995,48747.5182654154,Century design project glass edge thought soon.,90692,57263,1
744e4bd9-da03-4318-8a1d-3c299b43ac54,2022-06-20,41.01516003039929,61286c51-234a-4cb9-b7c1-dd974957e7ea,Cryptocurrency,bb4c4cb6-5606-4f47-89e1-973d21240fad,Lake Anthonymouth,Mobile,Payment,Completed,Entertainment,USD,Night,Saturday,MacOS,37.15.210.102,22,Female,Garcia-Lewis,0.6680263416766807,65404.19838550758,Today economy thing situation I purpose.,24730,68172,0
93e2e45a-f68f-47ee-b11a-1b58aea9d7de,2022-11-06,23.72529455608322,ac240121-f629-4c51-845d-de26e5258a33,Credit Card,ab88cd24-e261-47b8-8d0b-c52dd620a452,New Lisa,Desktop,Purchase,Completed,Travel,JPY,Night,Thursday,Android,18.146.29.87,55,Female,Harrell-Johnson,0.39493968241985744,61033.99182014261,Agent fish mouth land live.,20049,86188,0
